index,title,content
922261,中国今年电视产量或达1.5亿台,"“2012年海峡两岸高新产业合作研讨会”日前传出消息,大陆八大彩电制造企业将向台湾地区面板厂采购3000万片彩电面板,预计采购金额达45亿美元。"
888600,李小璐贾乃亮婚礼将至广派请柬 董璇微博送祝福(组图),"东方网6月22日消息:今天董璇在微博上发帖曝光李小璐贾乃亮婚礼将至,并附上婚礼请柬,十分甜蜜。微博内容:收到亮璐的婚礼请柬,感动、祝福!作为媒人见证了你们的相识、相知到相爱,终于要修成正果!真心的为你们高兴!!!#照亮心里的璐#祝你们的人生璐越走越亮。照亮心里的璐"
902244,苹果 M8793CH/A,"经销商 型号 经销商报价 经销商信息苹果 M8793CH/A联系电话:010-82539409 13910336329 15811002411手机号码:13910336329 15811002411店铺地址:北京市海淀区中关村大街18号科贸大厦1621A室苹果 M8793CH/A联系电话:010-62682566手机号码:店铺地址:北京 海淀 中关村E世界A座八层818B《请您记好地址小心市场及楼道黑导购,以防上当受骗》 苹果 M8793CH/A联系电话:4006-831-832/010-82535157,82535317,82539131,825350手机号码:13671179640,13671179840,13671177140,18611345028店铺地址:北京市海淀区中关村科贸中心写字楼1506A苹果 M8793CH/A联系电话:010-82697572 18618333200手机号码:18618333200店铺地址:北京市海淀区鼎好电子大厦二期五层A5825 A5826苹果 M8793CH/A联系电话:18203345555/18832807770手机号码:18832807770店铺地址:新华路阳光大酒店对过苹果 M8793CH/A联系电话:18931808033/0318-7087070手机号码:18931808033店铺地址:河新华路阳光大酒店对过"
1014678,"老公,你来救我吧!","姓名:郑冬洁年龄:28岁生前工作:保险客服生前住址:房山区燕山镇东流水村去世地点:京港澳高速去世原因:溺亡郑冬洁的头发上结着冰凌,额头有颗粒状的白霜,脸上有明显的淤痕,在老公杜伟的眼里,她依然漂亮。在法医鉴定中心的冰柜里看到她之前,杜伟找了妻子两天两夜。大雨和“大雨”7月21日清晨五点多,郑冬洁像往常一样早起,睡眼蒙眬的杜伟看窗外阴云低垂,“洁子,晚上雨大就住单位,别回来了。”她工作在三元桥,家住房山区燕山,单程两个多小时的路。郑冬洁不肯,因为第二天是周日,郑冬洁盘算着带他们的儿子“大雨”回河北涿州的娘家。“大雨”是儿子的乳名儿,出生在去年7月24日。那一天,持续的暴雨像5天前一样让北京多处汪洋,早产两个月的儿子在雨天出生。郑冬洁被找到的第二天,是“大雨”降生后的第一个生日。杜伟说,那天小家伙不吃不睡,“只知道哭,只剩下哭。”夜归人“老公,我回不去家了,桥下都是水,都在等雨停才能过,我估计得下半夜才能到家。”21日晚7点21分,被困京港澳高速公路的郑冬洁给杜伟发了这条短信,短信后面是个眼泪直垂的哭泣表情。郑冬洁没听老公清晨的劝告,还是期待着踏上归程。事实上,“大雨”出生后,无论刮风下雨,无论下班多晚,郑冬洁都坚持回家。7点29分,杜伟收到了第二条短信:桥下没了一辆车。在逃生者关于京港澳惊魂夜的回忆中,从斜处冲来的激流,几乎在一瞬间将沿线所有乘客推到生与死边缘。7点35分,第三条短信:老公,你来救我吧。按时间推算,郑冬洁正在水位不断上涨的公交车中,三十分钟后,全车乘客弃车逃生,在人们手拉手往路旁地势较高的隔离带走时,很多人听到惨叫声,有人被激流冲走。转运珠7月22日,杜伟和哥哥找遍了沿途的所有医院、派出所、灾民安置点,没有消息。绝望中,他们的报警求助被房山推给丰台,又由丰台推回房山。7月23日,哥俩儿守在京港澳高速救援现场,眼睁睁地看着眼前的狼藉。按搜集到的信息,杜伟确认妻子乘坐的是616路公交车。这趟公交车在京港澳高速的惊魂之夜全车乘客跳车逃生,在洪水汹涌的时刻,被附近的农民工解救。但郑冬洁不在此列。寻找妻子的两天时间里,杜伟和家人拼尽全力,搜索哪怕和她穿的有一点点靠色的衣服。妻子最后一个来电,是借车上乘客电话打的。杜伟找到了616路公交车上的那名乘客,这位乘客确认,照片中含笑的人,就是那个边借他电话边一个劲儿说抱歉的年轻女子。那位乘客向杜伟还原了妻子最后的样子“她拿着我的电话,跟你们报平安,还一个劲儿说,人家的电话不能用太长时间。”大雨中的京港澳高速,郑冬洁消失了。7月23日晚9点,杜伟和家人被民警带到东五环的法医鉴定中心。他的心如同冰柜里妻子头发上的冰凌。十几天前,夫妻俩买了串转运珠,一年前那场暴雨中的早产,“大雨”身体一直不好。又因为7月21日的这场暴雨,这位年轻的母亲,再没机会把周岁礼物亲手戴在儿子的手腕上。"
896890,小学、初中7月16日放暑假,"19日,长春市教育局发布暑假安排通知,暑假放假时间为:普通高中7月23日-8月19日,共4周;义务教育阶段学校7月16日-8月19日共5周;学校领导、教师提前一周上班。坚决杜绝乱办班、乱收费通知中同时要求,各县(市、区)及各学校要认真落实减轻中小学生过重负担的规定,确保师生充分休息。小学、初中、高中各年级均不允许利用假期集体上课、补课和提前开学,严禁任何组织、机构和个人以任何理由和借口组织学生补课或上新课。学校和教师不得参与、动员或组织学生参加社会上面向在校学生的各类复习班和培训班。学校、幼儿园不得在假期联合或将校舍租借给社会力量办学机构用于开办补习班和培训班。要坚决杜绝乱办班、乱收费的行为,一经发现,严肃查处。不得随意加大作业量为让学生们有个轻松、愉快的暑假,通知要求各学校在布置暑假作业时,不得随意加大作业量。长春市义务教育阶段学校安排两次登校日:8月6日和8月17日,高中安排两次登校日:8月6日和8月17日。登校日期间,老师们要完成反馈及安排学生假期活动、指导学生学习及实践等任务。“机器人活动室”暑假开放为了能让学生们体验到科技创新的乐趣,长春市电化教育馆的机器人活动室,在暑假期间提供机器人设备及教程等,对社会全面开放。此外,暑假安全,也是教育主管部门极其重视的。通知中要求,各学校放假前要集中开展一次校园安全检查,及时消除各类安全隐患;各学校要开展一次安全教育。"
984101,底盘/车轮制动,- 车辆基本信息厂商指导价: 经销商报价: 车厂: 级别: 车体结构: 长x宽x高(mm): 发动机: 变速箱: 官方最高车速(km/h): 工信部油耗(L/100km)(城市/市郊/综合): 官方0-100加速(s): 保养周期: 保修政策: 碰撞星级: 更多实测参数: - 车身长度(mm): 宽度(mm): 高度(mm): 轴距(mm): 前轮距(mm): 后轮距(mm): 整备质量(kg): 车身结构: 车门数(个): 座位数(个): 油箱容积(L): 行李厢容积(L): 最小离地间隙(mm): 最小转弯半径(m): 接近角(°): 离去角(°): 涉水深度(mm): - 发动机/变速箱发动机描述: 发动机型号: 排量(L): 汽缸容积(cc): 工作方式: 汽缸数(个): 汽缸排列形式: 每缸气门数(个): 气门结构: 压缩比: 最大马力(ps): 最大功率(kW/rpm): 最大扭矩(N·m/rpm): 升功率(kW/l): 燃料: 供油方式: 缸盖材料: 缸体材料: 缸径(mm): 行程(mm): 排放标准: 变速箱简称: 挡位个数: 变速箱类型: -驱动方式: 前悬挂类型: 后悬挂类型: 底盘结构: 前轮胎规格: 后轮胎规格: 轮毂材料: 备胎规格: 前制动器类型: 后制动器类型: 驻车制动类型: 分动器类型: 转向助力: 可调悬挂: 空气悬挂: 主动转向系统: 自适应巡航: - 安全装备驾驶座安全气囊: 副驾驶安全气囊: 前排侧气囊: 后排侧气囊: 头部气帘: 膝部气囊: 安全带未系提示: 自动防抱死(ABS等): 制动力分配(EBD/CBC等): 刹车辅助(EBA/BAS/BA等): 牵引力控制(ASR/TCS/TRC等): 车身稳定控制(ESP/DSC/VSC等): 主动刹车/安全系统: 自动驻车/上坡辅助: 陡坡缓降: 发动机电子防盗: 车内中控锁: 遥控钥匙: 无钥匙启动系统: 胎压监测装置: 零胎压继续行驶: 并线辅助: 全景摄像头: 夜视系统: - 车身功能手动天窗: 电动天窗: 电动双天窗: 全景天窗: 运动外观套件: 电动后舱/行李箱盖: 电动吸合门: - 车内功能真皮方向盘: 方向盘上下调节: 方向盘前后调节: 方向盘电动调节: 多功能方向盘: 方向盘换挡: 定速巡航: 行车电脑显示屏: 自发光仪表盘: HUD抬头数字显示: 倒车雷达: 倒车影像: 自动停车入位: 行李舱灯: 独立电源接口: 中控液晶屏分屏显示: - 座椅配置真皮/仿皮座椅: 运动座椅: 座椅高低调节: 腰部支撑调节: 肩部支撑调节: 驾驶席座椅电动调节: 副驾驶座椅电动调节: 后排座椅手动调节: 后排座椅电动调节: 电动座椅记忆: 前排座椅加热: 后排座椅加热: 座椅通风: 座椅按摩: 后排座椅整体放倒: 后排座椅比例放倒: 第三排座椅: 前座中央扶手: 后座中央扶手: - 多媒体配置单碟CD: 多碟CD系统: 单碟DVD: 多碟DVD系统: CD支持MP3/WMA: 外接音源接口(AUX/USB/iPod等): 扬声器喇叭数量(个): 音响品牌: 蓝牙/车载电话: 车载电视: 中控台液晶屏: 后排液晶屏: GPS导航系统: 内置硬盘: 车载信息服务: 人机交互系统(MMI/iDrive等): - 灯光配置氙气大灯: 日间行车灯: 前雾灯: 大灯自动开闭: 大灯随动调节: 大灯高度可调: 大灯清洗装置: 车内氛围灯: - 车窗及后视镜
1008529,飞力达预计1-6月净利润同比增长18%-28%,"全景网7月11日讯 ?飞力达(300240)周三晚间发布业绩预告,预计2012年1-6月公司盈利4081.52万元-4427.41万元,同比增长18%-28%。"
1046838,"ASUS(华硕) 华硕 A83系列,华硕 K73系列 11英寸及以下 笔记本电脑","【ASUS(华硕) 华硕 A83系列,华硕 K73系列 11英寸及以下 笔记本电脑】产品搜索"
927614,￥4200,产品系列:华硕 U31系列屏幕尺寸:13.3英寸CPU型号:Intel 酷睿i5 2430MCPU主频:2400MHz内存容量:4GB硬盘容量:500GB显卡芯片:NVIDIA GeForce GT 520M操作系统:Windows 7 Ho 更多参数>>
881348,知风:虚脱的道德底线经不起“滋补”,"杨女士和丈夫从海口一家茶艺馆打完牌回家,发现将近6000元现金落在了茶艺馆包厢抽屉里。现金最后物归原主,原本是一件很高兴的事。但因为丈夫在拿回这笔钱的时候,给了领班200元“感谢费”,杨女士认为这种行为不对,和丈夫发生了激烈争执,并在当天晚上,到茶艺馆讨说法,还给报社打来电话投诉。领班将这200元“感谢费”还了回去。(6月14日《南海网》)钱财失而复得不算奇迹也算大幸。从现在的住宅小区都防盗门、防盗窗壁垒森严的景象来看,夜不闭户、路不拾遗早已成了遥远的传说。这至少让拾金不昧显得难能可贵。那么,落在了茶艺馆包厢抽屉里的近6000元现金能最后物归原主,不说十分意外,也是令人感动的。可能因为杨女士是个教师,又因其“出生在上个世纪60年代,生在红旗下,长在红旗下”,懂的“道理”比较多,所以对其丈夫给了领班200元“感谢费”感到不可思议。不但夫妻间发生了激烈争执,还在当天晚上到茶艺馆讨说法,并给报社打了电话投诉。此事难免成为新闻。其实,落在了茶艺馆的近6000元现金失而复得就够“新闻”的了因为,这是在一个丢失了6000元,甚至60000元都无从查找或无需查找,更不能成为“新闻”的社会现实下,道德底线的“虚脱”早已是不争事实。然而,当虚脱的道德底线偶尔受到些许“滋补”的时候,由于道德“肌体”的羸弱,竟然显得经受不起。这应了中医的相关理论:大病不受补。杨女士可能是以一个十分健康的肌体标准来看待这剂社会急需的“补药”的。虽然她已经融入了凌晨1点多还在茶艺馆打牌的“现代化”生活,但她对社会的认识和要求还停留在“学雷锋”时代。在这种双重生活标准下,杨女士不但没觉得一个教师凌晨还在茶艺馆打牌在“雷锋时代”是多么的不可想象,反而用“雷锋精神”来要求这个几乎家家户户防盗门、防盗窗的社会。对杨女士这种思想观念上的矛盾,只能用自私来解释,也就是心疼这200元钱。这就和这个利令智昏、见利忘义的社会十分合拍了。"
1033695,重大事件备忘录,"公告日期 备忘事项 事件类型 详细2009-11-06 网下配售股票上市流通的提示 深交所公告,股本变动2009-10-28 2009年前三季度报告主要财务指标 刊登季报2009-10-16 临时股东大会决议 深交所公告2009-10-12 10月15日召开2009年第一次临时股东大会的提示 深交所公告,日期变动2009-09-30 拟披露季报 ,2009-10-28 拟披露季报2009-09-22 召开2009年度第1次临时股东大会,停牌一天 ,2009-10-15 召开股东大会,临时股东大会2009-09-22 10月15日召开2009年第一次临时股东大会 深交所公告,日期变动2009-09-22 召开2009年度第1次临时股东大会,停牌一天 ,2009-10-15 召开股东大会,临时股东大会2009-09-09 签订战略合作意向书 深交所公告,重大合同2009-08-26 更正公告 深交所公告,其它2009-08-25 董事会决议 深交所公告2009-08-14 (002279) 久其软件:换手率达20%的证券 交易公开信息2009-08-13 (002279) 久其软件:跌幅偏离值达7%的证券 交易公开信息2009-08-13 (002279) 久其软件:换手率达20%的证券 交易公开信息2009-08-12 (002279) 久其软件:换手率达20%的证券 交易公开信息2009-08-11 (002279) 久其软件:无价格涨跌幅限制的证券 交易公开信息2009-08-11 “久其软件”上市首日交易的风险提示 深交所公告,风险提示2009-08-10 ,2009-08-11 不设涨跌幅限制的证券,新股上市2009-08-10 首次公开发行股票8月11日上市 深交所公告,发行(上市)情况2009-08-05 首次公开发行股票网上定价发行摇号中签结果 深交所公告,发行(上市)情况2009-08-04 首次公开发行股票网下配售结果 深交所公告,发行(上市)情况2009-08-04 首次公开发行股票网上定价发行中签率为0.1747226813% 深交所公告,发行(上市)情况2009-07-30 首次公开发行1,530万股股票网下配售和网上定价发行公告 深交所公告,发行(上市)情况2009-07-29 7月30日举行首次公开发行股票网上路演 深交所公告,发行(上市)情况2009-07-23 首次公开发行股票招股意向书 深交所公告,发行(上市)情况2009-08-11 2009-08-11,上市市场:深圳证券交易所,发行价格:27.00元/股,本次发行数量:15.3000 百万股,本次上市数量:12.2400 百万股,申购代码:002279,申购简称:久其软件 新股上市,发行(上市)情况2009-11-11 新股网下配售股份上市日:2009-11-11(预计),本次上市数量:3.0600 百万股,上市市场:深圳证券交易所,上市股份为网下机构投资者所持股份 新股网下配售股份上市日(估算),发行(上市)情况2009-07-30 新股网上路演日:2009-07-30 新股网上路演推介日,发行(上市)情况"
1010715,华硕 T9000系列,"产品系列:华硕 T9000系列屏幕尺寸:0英寸CPU主频:1000MHz内存容量:128硬盘容量:30显卡芯片:采用Intel&reg; 815EM晶操作系统:预装微软视窗作业系统,笔记本重量:2200g 更多参数>>"
1019844,银行揽存高峰将临 新基发行主动避让,"6月末是商业银行半年考核的重要时间窗口,银行揽存压力较大,有基金公司为了争取更好的发行规模,不得不主动避让,待银行半年考核结束后,再发行新基金。“我们下一只产品可能要等到8月才能发行了。”深圳一家基金公司市场部人士无奈地表示,这只产品早在4月份就已经获批,目前公司也没有新基金在发行,原本预计过了“黑六月”之后就开始发行,但是由于托管行积压的新基金太多,没有档期,所以要等到8月才能发行。选择避让银行揽存高峰的基金并非只有上述基金公司。目前仅13只新基金在发行,较前期一周动辄20多只基金同期发行的盛况大有不同。而且13只基金中有7只基金将会在本周四前结束募集,1只基金将在6月25日之前结束募集,跨月发行的基金仅有5只,其中1只本应为6月结束募集,延长至7月。值得注意的是,不少基金公司尤其是新基金公司甚至缩短了发行期限,提前收工。以上海一家基金公司为例,该公司目前有1只指数基金正在发行,发行期为6月1日至6月18日,发行期仅有18天,与基金通常30天的发行期相比,发行时间缩短近半。上海另一家基金公司也出现了类似情况,该公司旗下的1只股票型基金发行期为6月4日到6月25日,仅有22日。"
936975,叙利亚公布对击落土耳其战机事件掌握的信息,"新华网消息土耳其战机22日被叙利亚击落后土叙两国互相指责,事件真相扑朔迷离。而北约秘书长拉斯穆森26日强烈谴责该事件,这也使得国际社会担心此次击落事件可能成为更多干涉行动的借口。叙利亚驻华使馆27日向中国媒体提供了一份声明,介绍了叙利亚方面对该事件掌握的情况。叙方指出,土耳其战机被击落时位于叙利亚领海内的海边村庄乌姆图尔(Um Al-Tyour)以西。战机残骸是在叙利亚领海内被发现的,叙利亚和土耳其对失踪飞行员的联合搜索也是在叙利亚领海内进行的。这些行动不是在其他区域进行的,也没有其他方面的参与。叙方强调,土耳其战机并非被防空导弹击落,而是被2.5公里射程的高射机枪击落。找到后并被交还土耳其海军的飞机残片清楚地显示出机枪子弹留下的弹孔,没有迹象显示飞机是被导弹击落的。叙利亚政府有文件记录对此予以证明。"
937653,过去十年17万“双非”婴儿在港出生 产科超负荷,"中新网6月14日电 据香港电台报道,过去十年,有17万父母都并非香港居民的“双非”婴儿,在香港出生,导致香港妇产科服务超负荷。"
880888,华硕 EagleTec系列,"【ASUS(华硕) 华硕 EagleTec系列,华硕 A93系列,华硕 F2系列 笔记本电脑】产品搜索每页:20 项结果产品系列:华硕 A93系列屏幕尺寸:18.4英寸CPU型号:Intel 酷睿i5 2450MCPU主频:2500MHz内存容量:2GB硬盘容量:1TB显卡芯片:NVIDIA GeForce GT 630M操作系统:Windows 7 Ho 更多参数>>产品系列:华硕 A93系列屏幕尺寸:18.4英寸CPU主频:0MHz显卡芯片:NVIDIA GeForce GT 540M摄像头:集成30万像素摄像头光驱类型:DVD刻录机无线网卡:支持802.11b/g/n无线协议笔记本重量:4110g 更多参数>>暂无产品系列:华硕 F2系列屏幕尺寸:15.1英寸CPU型号:Intel 酷睿2双核 T5500(1CPU主频:1660MHz内存容量:512MB硬盘容量:80GB显卡芯片:Intel GMA950操作系统:DOS 更多参数>>产品系列:华硕 F2系列屏幕尺寸:15英寸CPU型号:赛扬-M(Yonah-533)CPU主频:1860MHz内存容量:512MB硬盘容量:80GB显卡芯片:ATI Mobility Radeon X1操作系统:DOS 更多参数>>产品系列:华硕 F2系列屏幕尺寸:15英寸CPU型号:Intel 酷睿双核 T2350(1.CPU主频:1860MHz内存容量:512MB硬盘容量:80GB显卡芯片:ATI Mobility Radeon X1操作系统:DOS 更多参数>>屏幕尺寸:0英寸CPU主频:800MHz内存容量:128硬盘容量:20GB显卡芯片:AGP S3 Savage/MX操作系统:Windows 98 SE笔记本重量:2900g 更多参数>>暂无屏幕尺寸:0英寸CPU型号:P-IICPU主频:400MHz内存容量:64硬盘容量:6显卡芯片:AGP操作系统:Windows 98 S 更多参数>>暂无屏幕尺寸:0英寸CPU主频:500MHz内存容量:64硬盘容量:6显卡芯片:AGP S3 Savage/MX操作系统:Windows 98 SE笔记本重量:2900g 更多参数>>暂无屏幕尺寸:0英寸CPU主频:600MHz内存容量:64硬盘容量:6显卡芯片:AGP操作系统:Windows 98 SE笔记本重量:2650g 更多参数>>暂无屏幕尺寸:0英寸CPU主频:0MHz显卡芯片:AGP S3 Savage/MX操作系统:Windows 98 SE笔记本重量:2900g 更多参数>>暂无"
899934,德银大中华区首席经济学家,"2011年1月19日,搜狐财经中心、搜狐金融事业部在北京共同发布“2010最佳最囧经济预言评选结果”。该结果由15万网友、50位经济学家、20位业内专家、30位财经主编、30位财经记者共同投票产生。共同投票的结果是,“2010最囧经济预言”得主:高盛首席经济学家乔红;嘉实基金;中信建投;谢国忠。最终获得“最佳经济预言奖”的是:德意志银行大中华区首席经济学家马骏、著名经济学家许小年、汇丰银行大中华区首席经济学家屈宏斌以及博时基金、长城基金、国泰君安证券、汇金证券。获得“最受信赖投行经济学家奖”的是花旗银行首席经济学家沈明高;最受信赖基金公司得主为华夏基金;最受信赖证券公司为国泰君安和中金公司;最受信赖的经济学家是得高望重的茅于轼老师以及前中金首席经济学家哈继铭。"
1057962,调流首日禁转牌成摆设,"早报讯 因青岛市中央广场建设工程,从8月初至明年5月,敦化路(山东路口至南京路口段)、连云港路(延吉路口至14号线口段)、龙城路(徐州路口至连云港路口段)实行全封闭施工。交警部门制定了道路交通管制和调流方案,昨天是交通管制和调流措施实行首日,许多驾驶员依然按照以往的习惯行驶,频频闯入单行线。“禁转”标志如同摆设昨天一早,记者赶到敦化路与吴兴路交界处,吴兴路调流后将过去双向交通改为了北向南单向行驶,沿敦化路东向西的车辆不得再右转,但记者在现场看到,三成左右过往车辆无视路边设置的“禁止右转”标志,坚持右转驶往辽阳西路方向,从吴兴路南段驶来的车辆更是源源不断。吴兴路与延吉路交界处,这里的情况与前一路口相同,沿延吉路西向东行驶准备左转驶往辽阳西路的车辆习惯性地在这里转向,闯入单行线。十天期限作为适应期“从调流首日的情况看,许多驾驶员仍没有熟悉调流管制情况,违反标志标线行驶的情况比较明显。”交警部门相关负责人介绍,从昨天至7月13日为适应期,将提醒驾驶员遵守调流方案,7月14日起,交警将对违反禁令标志的违法行为进行处罚,每次违反标志将被罚款200元、计3分。"
979918,7月降准呼声再起 短期理财基金热卖后遭寒冬,"金证券记者管伟周一,央行展开了950亿元的14天期逆回购操作,有分析认为,本次逆回购操作,基本能保证资金面到月底不至于太紧张。不过,由于银行在最后一旬冲存款,导致7月初的准备金补缴压力较大。此外,商业银行在7月中上旬有分红派息压力,财政存款季节性增加,再加上热钱流出趋势不改,7月资金面情况或会延续6月底的紧张态势。数家机构均表示,7月央行会再度降准。不断降准的预期使得两个月前还风光无限的短期理财基金顿时黯然失色。一方面,理财基金从天上掉到地上,另一方面,基金公司却争相申报短期理财基金的发行。《金证券》记者了解到,短期理财基金之所以受到诸多基金公司的青睐,最直接的原因即是短期理财基金的规模诱惑。一月内由天入地申银万国(微博)最新发布的报告认为,央行除了在6月底进行逆回购操作外,很有可能在7月再度下调存款准备金率,时点将在7月上旬。一个多月前,头顶“创新”光环的短期理财基金横空出世,出世之初即风光无限:华安月月鑫首次募集达到180亿,汇添富理财30天首募规模高达240亿。紧接着,上述两家基金公司迅速紧跟继续分别发行了一两只同类产品。尽管首募规模均不如首期,华安后续两只募得110亿,汇添富紧跟着发行的理财60天首募160亿。而这样的规模也让同期发行的其他类型基金望其项背。而不出一个月,短期理财基金风光不再。近日募集结束的光大保德信基金(微博)仅首募8.24亿,与一个多月前的一两百亿相差万里。与此同时,汇添富首期募集的理财基金遭遇160多亿的疯狂赎回。《金证券》记者了解到,短期理财基金的速冻,资金面松动是一方面,更重要的是一方面是短期理财基金的收益率并不理想。据了解,近期发行的银行短期固定收益类理财产品的收益率,多则5%,少也有3.8%左右,与银行的短期理财产品相比,短期理财基金的优势并不显著。五公司“临阵撤募”一面是短期理财基金的迅速降温,一面却是多家基金公司争相推出短期理财基金。《金证券》记者统计了解到,在“创新”的外衣下,目前至少有5家基金公司正在筹备发行短期理财基金,另外几家称还在设计推进当中。"
891858,"大时代的小日子,悦翔hold住","在精彩刺激也急功近利的大时代,房子越建越好,房价却不屈不挠;消费琳琅满目,工资却不抵通胀;你焦虑又亢奋,你忙碌又疲惫,难得偷来浮生半日闲,每每又忽略了生活的本来面目。其实幸福的生活有很多种方式,最简单直接的比如:拥有一辆开得起的小车,过自己实在的小日子!在这点上,长安悦翔绝对 hold 住! 小日子幸福标准一:看着舒心相对于一二线城市里见惯了的 “ 急之国 ” 里的 “ 穷忙族 ” 和“橡皮人 ” ,每天把欲望当成理想,追求宝马的高贵,奔驰的耀眼……其实,大时代里的小日子更贴近我们这种冥冥众生:钱不多,心满意足;事不多,有滋有味;车不贵,看着舒心。 悦翔的外形绝对称不上倾国倾城,但对安逸于小日子的购车族来说,本就不需要重口味,反而这种小清新更显可亲可爱。自然流畅的整车线条,从车头到驾乘舱的自然弧线过渡, 4360mm 的车身长度和 2515mm 的轴距使悦翔看起来更加修长秀美。前脸熏黑凤眼大灯和尾灯设计相互呼应,而弓形格栅造型与整车流动型设计风格也相得益彰,犹如待发之箭。后视镜带晶钻设计的侧转向灯,与车身同色外拉式车门把手,宽大的行李仓开口都给人以整体的美感。唯一美中不足的是 悦翔的五辐铝合金轮毂设计,与出色的车身设计相比就相形见绌。不过瑕不掩瑜,但就外形的“舒心”而言,悦翔已然 Hold 住了! 小日子幸福标准二:开着放心过日子我们肯定以踏实为首要考虑因素,而那些功率啊,扭矩呀显然不能过多苛求,就像在房价飞天的时代,能够蜗居不裸婚,已经是一种幸福,其他的就顺其自然好了。对于悦翔,同此理。我们也不能奢望它有豪华家轿的爆发力和优异的操控性,车到底好不好开,安不安全倒成了最关键的问题。 搭载 1.5L16 气门发动机的悦翔,在加速过程中稍显吃力,但如果不是斜坡,油门反应还是很及时的,几乎不用踩油门就可实现起步。相对于发动机,悦翔的五速手动变速箱则手感较好,排挡杆的档位清晰,换挡行程短,非常顺畅。刹车也很灵敏,轻踩踏板就有明显的制动感,四轮碟刹和 195 的宽胎给人安全感。同时悦翔的降噪处理表现的还算不错,据官方数据怠速噪声仅为 41 分贝。 小日子幸福标准三:用着省心过日子嘛,精打细算是很重要的,代步工具可以有,花钱工具还真不能有。堵车时代,面对如此大的膨胀压力,选择一辆节油省钱的实用家轿已经成为了过日子提高幸福指数的重要手段。对于悦翔这样一款主打家用的经济型轿车来说,更是深谙此理,燃油经济性当然比更强的加速性能来得实在,也更对消费者的胃口。因此在长安设计悦翔之初,就引进了日本发动机的技术,并与多家公司联合开发,旨提高悦翔的燃油性能。而最终悦翔搭载的全新高效全铝 1.5L 发动机,在吸取了国外的先进技术经验的基础上,独创了长安最新独有的滚流气道设计技术,配合上 BOSCH 最新 7.8 版本的整车电控系统将动力系统,轻量化的设计,完全符合最优空气动力学的造型设计,使得风阻系数仅为 0.304 ,这一切都促成悦翔综合工况油耗仅为 6.9L/ 百公里,远远领先国内主流的同级车。 而长安最值得推崇的就是,它追求不止的精神,它并没有满足于现有的成绩,而是不断推陈出新,紧接着在 2011 年6月长安新标悦翔又全新登场,面对外界“换汤不换药”的一系列质疑,长安用实力说话,对悦翔的电喷系统进行了精细化匹配,解决了怠速油耗大的难题;采用了高品质低粘度机油,降低了发动机能量消耗;采用了低滚阻轮胎,降低行进中的摩擦阻力…最终,新标悦翔的工况油耗仅 6.0L/100km ,对比老标车型的工况油耗 6.9L/100km ,整整提升了 0.4L/100km ,再为消费者的省心日子锦上添花!"
905034,市商委出台措施力促民营经济发展,"今年6月初,《重庆市人民政府关于大力发展民营经济的意见》(下称《意见》)公布实施。《意见》对于推动重庆商贸服务业科学发展,把我市建设成为全国重要的商贸会展中心具有重要的战略指导意义。为贯彻落实《意见》精神,市商委于近日出台14条具体措施,引导地区商贸繁荣,促进民营经济大发展。"
